8440,ninety,m,,2072,0.93,F,5,zk gk,九十,n. 九十
8441,snort,v,,2286,0.85,F,1,,轻蔑或愤怒地发出哼声,vi. 轻蔑或愤怒地发出哼声；喷出蒸汽声
8442,pilgrimage,n,,2142,0.9,,1,,漫游,n. 漫游；朝圣之行
8443,annoying,j,,2054,0.94,,1,toefl,恼人的,adj. 恼人的；讨厌的
8444,turnaround,n,,2157,0.9,N,1,,,
8445,superficial,j,,2112,0.92,A,2,cet4 cet6 ky toefl ielts,表面的,adj. 表面的；肤浅的
8446,vapor,n,,2088,0.93,,,toefl,蒸汽,n. 蒸汽；烟雾
8447,excursion,n,,2074,0.93,,1,cet4 cet6 ky toefl ielts,短程旅行,n. 短程旅行；远足；离题；偏移；游览圆
8448,hallmark,n,,2058,0.94,,1,toefl,品质证明,n. 品质证明；特点
8449,mask,v,,2031,0.95,,3,cet4 cet6 ky toefl ielts gk,掩饰,n. 掩饰；面具；口罩
8450,puff,n,,2306,0.84,F,1,cet4 cet6 ky,喷出,vt. 喷出，张开；夸张；使膨胀；使骄傲自满
8451,playing,j,,2057,0.94,,,,比赛,n. 比赛；演奏
8452,rig,n,,2123,0.91,M,2,cet6 ielts,装备,n. 装备；钻探设备；服装；帆装
8453,misunderstand,v,,2004,0.96,,2,cet4 cet6 ky gk,误解,vt. 误解；误会
8454,reviewer,n,,2131,0.91,A,,gk,评论者,n. 评论者，评论家
8455,nightclub,n,,2069,0.93,,2,,夜总会,n. 夜总会
8456,thyme,n,,2235,0.86,M,1,,[植]百里香,n. [植]百里香
8457,mortar,n,,2068,0.93,,2,toefl,灰泥,n. 灰泥；臼，研钵；迫击炮
8458,pecan,n,,2209,0.87,M,,,美洲山核桃,n. 美洲山核桃；美洲山核桃树
8459,bloc,n,,2147,0.9,A,2,ielts,集团,n. 集团
8460,backing,n,,2039,0.95,,3,,后退,n. 后退；支持；支持者；衬背
8461,demonstrator,n,,2170,0.89,,,,示威者,n. 示威者；论证者；指示者；证明者
8462,asphalt,n,,2100,0.92,F,,toefl,沥青,n. 沥青；柏油
8463,microscope,n,,2058,0.94,,1,cet4 cet6 ky toefl gk,显微镜,n. 显微镜
8464,sharpen,v,,2042,0.94,,1,cet4 cet6 toefl gk,削尖,vt. 削尖；使敏捷；加重；磨快
8465,spear,n,,2173,0.89,F,1,cet4 cet6 ky gk,矛,n. 矛，枪
8466,subscription,n,,2089,0.92,,2,cet6,订阅,n. 订阅；捐献；订金；签署
8467,savor,v,,2080,0.93,,,toefl,使有风味,vt. 使有风味；加调味品于；尽情享受
8468,satisfactory,j,,2117,0.91,A,2,cet4 cet6 ky toefl,满意的,adj. 满意的；符合要求的；赎罪的
8469,superpower,n,,2146,0.9,,2,,超级大国,n. 超级大国；超级强权
8470,liable,j,,2100,0.92,,2,cet4 cet6 ky ielts,有责任的,adj. 有责任的，有义务的；应受罚的；有…倾向的；易…的
8471,cucumber,n,,2147,0.9,M,1,cet4 cet6 ky toefl ielts,黄瓜,n. 黄瓜；胡瓜
8472,ledge,n,,2172,0.89,F,1,toefl,壁架,n. 壁架；突出之部份；暗礁；矿层
8473,crooked,j,,2146,0.9,F,1,cet6 toefl ielts,弯曲的,adj. 弯曲的；歪的；不正当的
8474,modernity,n,,2305,0.84,A,,,现代性,n. 现代性；现代的东西；新式
8475,impending,j,,2018,0.95,,1,toefl,即将发生的,adj. 即将发生的；悬挂的；迫切的
8476,mediation,n,,2281,0.84,A,,,调解,n. 调解；仲裁；调停
8477,best-seller,n,,2060,0.93,,,,,
8478,broadcasting,n,,2107,0.91,,3,,广播节目,n. 广播节目；播放
8479,bitterness,n,,2016,0.95,,,cet6 toefl,苦味,n. 苦味；苦难；怨恨
8480,groove,n,,2081,0.92,M,2,cet6,凹槽,n. 凹槽，槽；最佳状态；惯例
8481,relay,n,,2187,0.88,N,2,cet6 ky toefl ielts gk,转播,vi. 转播；接替
8482,chimney,n,,2110,0.91,F,1,cet4 cet6 ky gk,烟囱,n. 烟囱
8483,lantern,n,,2153,0.89,F,1,cet4 cet6 ky gk,灯笼,n. 灯笼；提灯；灯笼式天窗
8484,packed,j,,2094,0.92,,2,toefl,,adj. （常用来构成复合词）充满…的，塞满了…的
8485,blind,v,,2075,0.93,F,3,cet4 cet6 ky ielts zk gk,瞎的,adj. 瞎的；盲目的
8486,overtime,n,,2215,0.87,N,1,cet4 cet6 ky toefl,加班时间,n. 加班时间；延长时间；[体]加时赛；adj. 超时的；加班的；vt. 使超过时间；adv. 加班地
8487,dorm,n,,2126,0.9,,,cet4 cet6 ky,宿舍,n. 宿舍（等于dormitory）
8488,aroma,n,,2116,0.91,,1,toefl,芳香,n. 芳香
8489,ye,p,,2391,0.8,F,1,,亚萨卡,abbr. 亚萨卡，乒乓底板（Yasaka Extra）；酵母抽提物（Yeast Extracts）
8490,heroine,n,,2268,0.85,,2,cet4 cet6 ky ielts gk,女英雄,n. 女英雄；女杰
8491,jog,v,,2070,0.93,,1,cet6 ky toefl ielts gk,慢跑,vt. 慢跑；轻推；蹒跚行进；使颠簸
8492,weekday,n,,2244,0.85,N,1,cet4 cet6 ky zk gk,平日,n. 平日，工作日
8493,occupant,n,,2139,0.9,,1,toefl,居住者,n. 居住者；占有者
8494,curved,j,,2088,0.92,F,1,,弯曲的,adj. 弯曲的；弄弯的
8495,thwart,v,,2020,0.95,,1,toefl,横过,vt. 横过；反对；阻碍；挫败
8496,awfully,r,,2072,0.93,,1,cet4,非常,adv. 非常；很；十分；可怕地
8497,cruelty,n,,2067,0.93,,,cet6,残酷,n. 残酷；残酷的行为；残忍
8498,plateau,n,,2062,0.93,,1,cet6 ky toefl ielts,高原,n. 高原；稳定水平；托盘；平顶女帽
8499,cosmetic,j,,2069,0.93,,2,,美容的,adj. 美容的；化妆用的
8500,fin,n,,2054,0.93,,2,,鳍,n. 鳍；鱼翅；鳍状物
8501,stint,n,,2105,0.91,N,1,,节约,n. 节约；定额，定量
8502,dispense,v,,2010,0.95,,1,cet6 toefl,分配,vt. 分配，分发；执行；免除
8503,buffet,n,,2112,0.91,,1,ky ielts gk,打击,n. 打击；小卖部；猛烈冲击；自助餐
8504,socialize,v,,2063,0.93,,2,,使社会化,vt. 使社会化；使社会主义化；使适应社会生活
8505,slaughter,n,,2016,0.95,,2,cet6 ky ielts,屠宰,vt. 屠宰，屠杀；杀戮；使惨败
8506,lateral,j,,2248,0.85,A,1,ky toefl ielts,侧面的,adj. 侧面的，横向的
8507,retrospect,n,,1989,0.96,,1,cet6 ky toefl ielts,回顾,n. 回顾，追溯
8508,lily,n,,2113,0.91,M,1,cet6,百合花,n. 百合花，百合；类似百合花的植物；洁白之物
8509,clubhouse,n,,2167,0.88,N,1,,俱乐部会所,n. 俱乐部会所，俱乐部
8510,court,v,,1995,0.96,,2,cet4 cet6 ky toefl gk,法院,n. 法院；朝廷；球场；奉承
8511,take,n,,2005,0.95,,1,ielts zk gk,拿,vt. 拿，取；接受；采取；吃
8512,ready,v,,2052,0.93,,4,toefl zk gk,准备好,adj. 准备好；情愿的；现成的；迅速的；快要…的
8513,grapple,v,,1989,0.96,,1,,抓住,vi. 抓住；格斗；抓斗机
8514,floral,j,,2093,0.91,M,1,toefl,花的,adj. 花的；植物的，植物群的；花似的
8515,damaging,j,,2023,0.94,,,,有破坏性的,adj. 有破坏性的，损害的；诽谤的
8516,recommended,j,,2121,0.9,A,,,被推荐的,adj. 被推荐的
8517,stocking,n,,2101,0.91,F,1,cet4 cet6 ky gk,长袜,n. 长袜
8518,heightened,j,,2070,0.92,A,,,,
8519,citation,n,,2157,0.89,A,1,,引用,n. 引用，引证；传票；褒扬
8520,congratulate,v,,1992,0.96,,2,cet4 cet6 ky gk,庆贺,vt. 庆贺；恭喜；祝贺
8521,mingle,v,,2036,0.94,,1,cet6 ky toefl ielts,混合,vi. 混合；交往
8522,surrender,n,,2017,0.95,,3,cet4 cet6 ky toefl ielts,放弃,vt. 放弃；交出；使投降；听任
8523,pony,n,,2114,0.9,F,2,,小型马,n. 小型马；矮种马
8524,seed,v,,2108,0.9,M,4,cet4 cet6 ky gk,种子,n. 种子；萌芽；原由；根据；子孙；精液
8525,centerpiece,n,,2028,0.94,,,,中心装饰品,n. 中心装饰品；放在餐桌中央的摆饰
8526,trot,v,,2144,0.89,F,1,cet6 toefl,马小跑的步态,n. 马小跑的步态；（人）慢跑；小跑的马蹄声；[英口]刚学步的小孩；[贬]老太婆；[俚]腹泻；[美俚]（学生作弊用的）译文对照本
8527,characterization,n,,2148,0.89,A,1,,特性描述,n. 特性描述；描述
8528,hospitality,n,,2043,0.93,,1,cet6 ky ielts,殷勤,n. 殷勤；好客
8529,seriousness,n,,1996,0.96,,,,认真,n. 认真；严肃；严重性
8530,imperative,n,,2117,0.9,A,1,cet6 ky toefl ielts,必要的,adj. 必要的，势在必行的；命令的；紧急的
8531,peripheral,j,,2144,0.89,A,1,cet6 toefl,外围的,adj. 外围的；次要的
8532,grammar,n,,2106,0.9,A,2,cet4 cet6 ky ielts zk gk,语法,n. 语法；语法书
8533,eternity,n,,2046,0.93,F,1,,,
8534,modernization,n,,2258,0.84,A,,ky,现代化,n. 现代化
8535,howl,v,,2169,0.88,F,2,cet6 ky toefl ielts gk,怒吼,vi. 怒吼；咆哮；狂吠
8536,respectful,j,,1972,0.97,,1,cet4 cet6,恭敬的,adj. 恭敬的；有礼貌的
8537,indifferent,j,,2025,0.94,,1,cet4 cet6 ky toefl ielts,漠不关心的,adj. 漠不关心的；无关紧要的；中性的，中立的
8538,dude,n,,2099,0.91,,1,,纨绔子弟,n. 纨绔子弟；花花公子
8539,railway,n,,2022,0.94,,3,ielts zk gk,,n. （英）铁路；铁道部门；轨道
8540,compression,n,,2423,0.79,A,,cet6 toefl,压缩,n. 压缩，浓缩；压榨，压迫
8541,impoverished,j,,2027,0.94,,,,,
8542,cricket,n,,2094,0.91,,3,cet4 cet6 ky ielts,蟋蟀,n. 蟋蟀；板球，板球运动
8543,synagogue,n,,2100,0.91,,1,,犹太人集会,n. 犹太人集会；犹太教会堂
8544,ominous,j,,2001,0.95,,1,ielts,预兆的,adj. 预兆的；不吉利的
8545,martyr,n,,2104,0.9,,1,cet6 ielts,牺牲,vt. 牺牲；杀害；折磨
8546,rotten,j,,2075,0.92,F,2,cet4 cet6 ky toefl,腐烂的,adj. 腐烂的；堕落的；恶臭的；虚弱的；[俚]极坏的
8547,litter,v,,2045,0.93,,2,cet6 ky toefl ielts zk gk,凌乱,n. 凌乱；垃圾；轿，担架；一窝（动物的幼崽）
8548,structured,j,,2199,0.86,A,,,有结构的,adj. 有结构的；有组织的
8549,ethanol,n,,2259,0.84,A,,,[化]乙醇,n. [化]乙醇，酒精
8550,humidity,n,,2039,0.93,,1,cet6 ky toefl ielts,湿度,n. 湿度；湿气
8551,lightweight,j,,2157,0.88,M,2,,轻量级选手,n. 轻量级选手；无足轻重的人
8552,farmhouse,n,,2074,0.92,F,1,,农家,n. 农家，农舍
8553,relic,n,,2062,0.92,,1,toefl,废墟,n. 废墟；纪念物；遗迹，遗物
8554,deceive,v,,1977,0.96,,1,cet4 cet6 ky toefl ielts,欺骗,v. 欺骗；行骗
8555,hype,n,,2063,0.92,,2,,大肆宣传,n. 大肆宣传；皮下注射
8556,acting,j,,2020,0.94,,2,toefl,代理的,adj. 代理的；装腔作势的
8557,vodka,n,,2105,0.9,F,1,,伏特加酒,n. 伏特加酒
8558,programmer,n,,2063,0.92,,,,程序员,n. 程序员，程序设计员
8559,eligibility,n,,2114,0.9,A,,,被选举资格,n. 被选举资格；适任，合格
8560,downturn,n,,2151,0.88,N,1,cet6,低迷时期,n. 低迷时期；衰退（经济方面）
8561,crane,n,,2034,0.93,,2,cet4 cet6 ky,鹤,n. 鹤；吊车，起重机
8562,coating,n,,2124,0.89,M,1,,涂层,n. 涂层；包衣；衣料
8563,pod,n,,2117,0.89,,1,,豆荚,n. 豆荚；蚕茧
8564,democratization,n,,2331,0.81,A,,,,
8565,decree,n,,2153,0.88,A,2,cet6 toefl ielts,法令,n. 法令；判决
8566,vie,v,,2015,0.94,,1,toefl,竞争,vi. 竞争；争
8567,present,r,,2102,0.9,A,2,ielts zk gk,呈现,vt. 呈现；介绍；提出；赠送
8568,jeopardy,n,,2013,0.94,,1,toefl,危险,n. 危险；[律]（被告处于被判罪或受处罚的）危险境地
8569,collaborator,n,,2070,0.91,A,1,,合作者,n. 合作者；勾结者；通敌者
8570,unfinished,j,,1974,0.96,,1,,未完成的,adj. 未完成的
8571,materialize,v,,1984,0.95,,1,,使具体化,vt. 使具体化，使有形；使突然出现；使重物质而轻精神
8572,hop,n,,2035,0.93,,2,cet6 ky ielts,跳跃,vt. 跳跃；跳过
8573,anguish,n,,1988,0.95,,1,ky toefl,苦恼,n. 苦恼；痛苦
8574,lesion,n,,2335,0.81,A,1,,损害,n. 损害；身体上的伤害；[医]机能障碍
8575,grill,v,,2086,0.91,,2,ielts gk,烧,vt. 烧，烤；烤问
8576,abstraction,n,,2096,0.9,A,1,toefl,抽象,n. 抽象；抽象概念；提取；空想；心不在焉
8577,commanding,j,,1953,0.97,,1,,指挥的,adj. 指挥的；居高临下的；威风凛凛的
8578,irregular,j,,2016,0.94,,2,cet4 cet6 toefl ielts,不规则物,n. 不规则物；不合规格的产品
8579,churn,v,,2025,0.93,,1,,搅动,vi. 搅动；搅拌
8580,bodily,j,,2155,0.88,A,2,toefl,整体地,adv. 整体地；亲自地；以肉体形式
8581,variability,n,,2315,0.82,A,,toefl,可变性,n. 可变性，变化性；变异性
8582,promoter,n,,2063,0.92,N,2,toefl,发起人,n. 发起人；促进者；助长者
8583,footprint,n,,2022,0.93,,1,,足迹,n. 足迹；脚印
8584,indefinitely,r,,2006,0.94,,,cet6 toefl,不确定地,adv. 不确定地，无限期地；模糊地，不明确地
8585,crow,n,,2141,0.88,F,1,cet4 cet6 ky toefl,克劳人,n. 克劳人（住在美国黄石河和大霍思河上游的苏族印第安人）；克劳语；[天]乌鸦星座
8586,transitional,j,,2115,0.89,A,,,过渡期的,adj. 过渡期的；变迁的
8587,empowerment,n,,2135,0.88,A,,,,
8588,discount,v,,1972,0.96,,3,cet4 cet6 ky toefl ielts gk,折扣,n. 折扣；贴现率
8589,oblivious,j,,2073,0.91,F,1,ielts,健忘的,adj. 健忘的；遗忘的；不注意的；不知道的
8590,faded,j,,2146,0.88,F,,,已褪色的,adj. 已褪色的；已凋谢的
8591,thankful,j,,2006,0.94,,1,gk,感谢的,adj. 感谢的；欣慰的
8592,muster,v,,2000,0.94,,1,ielts,召集,vt. 召集；对…进行点名；使振作
8593,jerk,n,,2085,0.9,F,2,cet6 toefl ielts,肌肉抽搐,n. 肌肉抽搐；性情古怪的人；蠢人；急拉
8594,rap,v,,2021,0.93,,2,cet6 ky toefl,抢走,vt. 抢走；轻敲；敲击致使；使着迷
8595,prominence,n,,2037,0.92,A,1,cet6 toefl,突出,n. 突出；突出物；显著；卓越
8596,cannon,n,,2030,0.93,,2,cet4 cet6 ky ielts,大炮,n. 大炮；加农炮；榴弹炮；机关炮
8597,narcotic,n,,2030,0.93,,1,toefl ielts,麻醉的,adj. 麻醉的；有麻醉作用的；催眠的
8598,multitude,n,,2000,0.94,,1,cet6 ky toefl ielts,群众,n. 群众；多数
8599,cloak,n,,2174,0.87,F,1,cet4 cet6 ky,斗蓬,n. 斗蓬；宽大外衣；托词
8600,vault,n,,2088,0.9,F,1,cet6 toefl,拱顶,n. 拱顶；地下室；撑竿跳
8601,knit,v,,2016,0.93,,2,cet4 cet6 ky ielts,编织,vi. 编织；结合；皱眉
8602,temperament,n,,2528,0.74,A,1,cet6 ky toefl ielts,,
8603,drummer,n,,2000,0.94,,,,鼓手,n. 鼓手；[美]旅行推销员；[经]跑街
8604,disruptive,j,,2180,0.86,A,,cet6,破坏的,adj. 破坏的；分裂性的；制造混乱的
8605,degrade,v,,2021,0.93,,1,cet6 toefl ielts,使……丢脸,vt. 使……丢脸；使……降级；使……降解；贬低
8606,chilly,j,,2028,0.93,F,1,toefl,寒冷的,adj. 寒冷的；怕冷的
8607,convoy,n,,2087,0.9,,2,toefl,护送,n. 护送；护卫；护航队
8608,flank,n,,2064,0.91,M,2,cet6 ielts,侧面,n. 侧面；侧腹；侧翼
8609,playful,j,,1990,0.94,,1,,爱嬉戏的,adj. 爱嬉戏的；开玩笑的；幽默的
8610,performing,n,,2030,0.92,A,,,表演的,adj. 表演的；履行的
8611,mildly,r,,1998,0.94,,,,温和地,adv. 温和地，和善地；适度地
8612,lag,v,,1978,0.95,,2,cet4 cet6 ky toefl ielts,迟延,n. 迟延；防护套；囚犯；桶板；落后
8613,nylon,n,,2086,0.9,M,1,cet4 cet6 ky ielts gk,尼龙,n. 尼龙，聚酰胺纤维；尼龙袜
8614,vitality,n,,2025,0.93,,1,toefl,活力,n. 活力，生气；生命力，生动性
8615,low-cost,j,,2043,0.92,,,,,
8616,abide,v,,1957,0.96,,1,cet6 ky toefl,忍受,vt. 忍受，容忍；停留
8617,Thai,j,,2085,0.9,,,,泰国人,n. 泰国人；泰国语
8618,diploma,n,,1992,0.94,,1,cet6 ky ielts gk,毕业证书,n. 毕业证书，学位证书；公文，文书；奖状
8619,cumulative,j,,2123,0.88,A,1,cet6 ielts,累积的,adj. 累积的
8620,lash,v,,2011,0.93,F,2,ky toefl ielts,鞭打,vt. 鞭打；摆动；扎捆；冲击；煽动；讽刺
8621,mixing,n,,2030,0.92,,,,混合,n. 混合；混频
8622,unconstitutional,j,,2023,0.92,,1,,,
8623,archaeology,n,,2445,0.76,A,2,toefl,考古学,n. 考古学
8624,trim,n,,2084,0.9,M,2,cet4 cet6 ky toefl ielts,修剪,vt. 修剪；整理；装点
8625,enclose,v,,2001,0.93,,2,cet4 cet6 ky toefl ielts,围绕,vt. 围绕；装入；放入封套
8626,flare,v,,2070,0.9,F,2,cet4 cet6 ky toefl ielts,使张开,vt. 使张开；使闪耀；用发光信号发出；使外倾
8627,high-level,j,,2011,0.93,,,,,
8628,darken,v,,2097,0.89,F,1,,使模糊,vt. 使模糊；使变暗
8629,accumulation,n,,2104,0.89,A,1,toefl,积聚,n. 积聚，累积；堆积物
8630,insulation,n,,2111,0.88,M,,toefl,绝缘,n. 绝缘；隔离，孤立
8631,rove,v,,2452,0.76,S,,,漫游于,vt. 漫游于；漂泊于
8632,fluctuation,n,,2115,0.88,A,,cet6 toefl,起伏,n. 起伏，波动
8633,imprison,v,,1943,0.96,,2,cet4 cet6,监禁,vt. 监禁；关押；使…下狱
8634,momentarily,r,,2086,0.89,F,,,,
8635,irritate,v,,2004,0.93,F,2,cet6 ky toefl ielts,激怒,vt. 激怒；刺激，使兴奋
8636,fake,v,,1984,0.94,,2,cet6 ky toefl ielts,假货,n. 假货；骗子；[体]假动作；vt. 捏造；假装…的样子；vi. 假装；[体]做假动作；adj. 伪造的
8637,parasite,n,,2058,0.91,,1,ky toefl ielts,食客,n. 食客；寄生虫
8638,retaliation,n,,1994,0.93,,,,,
8639,outskirts,[PL],n,1952,0.95,,2,ky ielts,市郊,n. 市郊，郊区
8640,unpopular,j,,1977,0.94,,2,,不流行的,adj. 不流行的，不受欢迎的
8641,worsen,v,,1979,0.94,,2,,恶化,vi. 恶化；变得更坏；更坏
8642,chosen,j,,1988,0.94,,,,选择,vt. 选择（choose的过去分词）
8643,devour,v,,2005,0.93,F,1,cet6 toefl ielts,毁灭,vt. 毁灭；吞食；凝视
8644,aged,j,,2002,0.93,,2,toefl,年老的,adj. 年老的；…岁的；老年人特有的
8645,con,v,,2020,0.92,,2,,反对票,n. 反对票；反对论
8646,tasty,j,,2043,0.91,M,1,toefl gk,美味的,adj. 美味的；高雅的；有趣的
8647,simplify,v,,2008,0.93,,1,cet4 cet6 ky ielts gk,简化,vt. 简化；使单纯；使简易
8648,haircut,n,,2022,0.92,,1,cet4 cet6 gk,理发,n. 理发；发型
8649,envy,n,,1949,0.95,,2,cet4 cet6 ky ielts gk,羡慕,n. 羡慕；嫉妒，妒忌
8650,sensory,j,,2082,0.89,A,1,toefl,感觉的,adj. 感觉的；知觉的；传递感觉的
8651,hefty,j,,2019,0.92,M,1,,肌肉发达的,adj. 肌肉发达的；重的；异常大的
8652,noticeable,j,,1976,0.94,,2,cet4 cet6 ky,显而易见的,adj. 显而易见的，显著的；值得注意的
8653,crushed,j,,2033,0.91,M,,,压碎的,adj. 压碎的，倒碎的
8654,pry,v,,2053,0.9,F,1,toefl ielts,撬动,vt. 撬动，撬开
8655,denomination,n,,2053,0.9,M,1,toefl ielts,名称,n. 名称；面额；教派
8656,cock,v,,2215,0.84,F,2,cet4 cet6 ky gk,公鸡,n. 公鸡；雄鸟；龙头；头目
8657,group,v,,2069,0.9,A,5,ielts zk gk,组,n. 组；团体
8658,dictionary,n,,1980,0.94,,2,zk gk,字典,n. 字典；词典
8659,yep,u,,2116,0.88,S,,,是,adv. 是（美国俚语=yes）
8660,handkerchief,n,,2176,0.85,F,1,cet4 cet6 ky gk,手帕,n. 手帕；头巾，围巾
8661,complementary,j,,2111,0.88,A,1,toefl,补足的,adj. 补足的，补充的
8662,thicken,v,,2044,0.91,M,1,cet6,使变厚,vt. 使变厚；使模糊；使…变复杂
8663,consolidation,n,,2067,0.9,A,,,巩固,n. 巩固；合并；团结
8664,radiate,v,,1997,0.93,,1,cet4 cet6 ky toefl ielts,传播,vt. 传播；辐射；广播；发射；流露
8665,whereby,r,,2098,0.88,A,2,cet6 ielts,凭什么,adv. 凭什么；靠那个
8666,addict,v,,1989,0.93,,2,cet6 ky toefl ielts,有瘾的人,n. 有瘾的人；入迷的人
8667,bend,n,,2035,0.91,F,3,cet4 cet6 ky toefl ielts gk,使弯曲,vt. 使弯曲；使屈服；使致力；使朝向
8668,bitterly,r,,1971,0.94,,,cet4,残酷地,adv. 残酷地；怨恨地；苦涩地，悲痛的
8669,boycott,n,,2048,0.9,,2,cet6 ky toefl ielts gk,联合抵制,vt. 联合抵制；拒绝参加
8670,curiously,r,,2032,0.91,F,,,好奇地,adv. 好奇地
8671,parallel,r,,2019,0.92,,2,cet4 cet6 ky toefl ielts gk,平行线,n. 平行线；对比
8672,dresser,n,,2097,0.88,F,,,梳妆台,n. 梳妆台；碗柜；化妆师；裹伤员
8673,humane,j,,1960,0.94,,1,toefl,仁慈的,adj. 仁慈的，人道的；高尚的
8674,customary,j,,2013,0.92,A,1,cet6 ky ielts,通常的,adj. 通常的；习惯的
8675,minor,n,,2013,0.92,N,3,cet4 cet6 ky,较小的,adj. 较小的；次要的；未成年的；[音]小调的；二流的
8676,contest,v,,2006,0.92,A,3,cet4 cet6 ky ielts,争辩,vt. 争辩；提出质疑
8677,skim,v,,1988,0.93,F,1,cet4 cet6 ky toefl ielts,撇去…的浮物,vt. 撇去…的浮物；从…表面飞掠而过；去除；略读；[俚]（为逃税而）隐瞒（部分收入）
8678,rubber,n,,1973,0.94,,2,cet4 cet6 ky ielts zk gk,橡胶,n. 橡胶；橡皮；合成橡胶；按摩师
8679,alas,u,,1958,0.94,,1,cet6,唉,int. 唉（表悲伤、遗憾、恐惧、关切等等）
8680,digit,n,,1978,0.93,,1,,数字,n. 数字；手指或足趾；一指宽
8681,mystical,j,,2037,0.91,A,1,,神秘的,adj. 神秘的；神秘主义的
8682,metallic,j,,2019,0.91,F,1,cet6 ielts,金属的,adj. 金属的，含金属的
8683,stigma,n,,2114,0.87,A,1,,污名,n. 污名；耻辱；柱头；烙印；特征
8684,deceased,j,,1970,0.94,,1,,已故的,adj. 已故的
8685,restrictive,j,,2065,0.89,A,1,toefl,限制的,adj. 限制的；约束的；限制性的
8686,pudding,n,,2023,0.91,,2,cet4 cet6,布丁,n. 布丁
8687,intuition,n,,2013,0.92,,1,cet6 ky toefl ielts,直觉,n. 直觉；直觉的知识；直觉力
8688,Hispanic,n,,2093,0.88,,2,toefl,西班牙的,adj. 西班牙的
8689,grate,v,,2144,0.86,M,2,ielts,装格栅于,vt. 装格栅于；磨擦
8690,referee,n,,2049,0.9,,2,cet6 ky ielts gk,裁判员,n. 裁判员；调解人；介绍人
8691,granddaughter,n,,1956,0.94,,1,cet4 cet6 zk gk,外孙女,n. 外孙女；孙女
8692,accustomed,j,,1926,0.96,,1,cet4 cet6 ky toefl gk,通常的,adj. 通常的；独有的；习惯的
8693,canon,n,,2103,0.87,A,1,,标准,n. 标准；教规；正典圣经；教士
8694,sociologist,n,,2000,0.92,,,,社会学家,n. 社会学家
8695,reckon,v,,2026,0.91,F,3,cet6 ky toefl ielts,计算,vt. 计算；测算，估计；认为
8696,eccentric,j,,1937,0.95,,2,cet6 ky toefl ielts,古怪的,adj. 古怪的，反常的
8697,overhear,v,,2000,0.92,F,1,cet6 ky ielts,无意中听到,vt. 无意中听到；偷听
8698,reel,n,,2052,0.9,M,3,cet4 cet6 ky toefl ielts,眩晕,vi. 眩晕；卷；蹒跚地走；退缩
8699,enthusiast,n,,1996,0.92,M,,,狂热者,n. 狂热者，热心家
8700,delight,v,,1933,0.95,,3,cet4 cet6 ky gk,高兴,n. 高兴
8701,volcanic,j,,2002,0.92,M,1,toefl,火山的,adj. 火山的；猛烈的；易突然发作的
8702,gracious,j,,1921,0.96,,1,cet4 cet6 ky toefl ielts,亲切的,adj. 亲切的；和蔼的；高尚的；雅致的
8703,bargain,v,,1924,0.95,,3,cet4 cet6 ky ielts gk,交易,n. 交易；契约；特价商品
8704,dissatisfaction,n,,2130,0.86,A,,cet6,不满,n. 不满；令人不满的事物
8705,charismatic,j,,1945,0.94,,1,,神赐能力的,adj. 神赐能力的；超凡魅力的
8706,thread,v,,1995,0.92,,2,cet4 cet6 ky toefl zk gk,线,n. 线；线状物；玻璃纤维；思路；路线；[机]螺纹；[美俚]衣服
8707,damaged,j,,1929,0.95,,,,被损坏的,adj. 被损坏的
8708,entertainer,n,,1976,0.93,,1,toefl,演艺人员,n. 演艺人员，表演者
8709,refrigerate,v,,2132,0.86,M,1,toefl,冷藏,vt. 冷藏，冷冻；使冷却；使清凉
8710,transparency,n,,2037,0.9,A,1,,透明,n. 透明，透明度；幻灯片；有图案的玻璃
8711,gold,j,,1965,0.93,,4,cet4 ky ielts zk gk,金,n. 金，黄金；金币；金色
8712,continuum,n,,2108,0.87,A,1,toefl,连续统,n. 连续统；闭联集；连续统一体
8713,resolve,n,,1910,0.96,,3,cet4 cet6 ky toefl ielts,决定,vt. 决定；使…分解；决心要做…；溶解
8714,zoning,n,,2182,0.84,N,,,,n. （美）分区制；都市的区域划分
8715,nebula,n,,2248,0.81,M,,toefl,[天]星云,n. [天]星云；[医]角膜云翳
8716,quake,n,,2159,0.85,N,1,gk,颤抖,vi. 颤抖；震动
8717,guided,j,,2009,0.91,,,,有指导的,adj. 有指导的；有向导的
8718,exhaust,n,,1976,0.93,,3,cet4 cet6 ky toefl ielts,耗尽,vt. 耗尽；排出；使精疲力尽；彻底探讨
8719,diversify,v,,1994,0.92,,2,cet6 toefl,使多样化,vt. 使多样化，使变化；增加产品种类以扩大
8720,athletics,n,,2052,0.89,N,2,gk,体育运动,n. 体育运动；竞技（athletic的复数形式）
8721,overthrow,v,,1994,0.92,,2,cet6 ky ielts,推翻,n. 推翻；倾覆；瓦解
8722,muffin,n,,2040,0.9,M,1,,小松饼,n. 小松饼
8723,doctorate,n,,1995,0.92,A,1,ky,博士头衔,n. 博士头衔；博士学位
8724,fort,n,,2034,0.9,,2,cet6 toefl ielts,堡垒,n. 堡垒；要塞；（美）边界贸易站
8725,drawback,n,,1972,0.93,M,1,cet6 ky toefl ielts gk,缺点,n. 缺点，不利条件；退税
8726,dazzling,j,,1951,0.94,,1,toefl,耀眼的,adj. 耀眼的；眼花缭乱的
